confidence,text
99.95748901367188,77
99.26646423339844,"Washington, DC"
99.8879165649414,Mexico
99.90613555908203,101.7
99.89916229248047,131.7
99.87366485595703,33
99.96294403076172,5
99.92090606689453,75
99.84066009521484,"756,062"
95.17577362060547,135
99.13802337646484,Mexico City
99.96290588378906,Argentina
99.92176055908203,36.5
99.89546966552734,47.2
99.93168640136719,28
99.72264862060547,10
99.94722747802734,74
99.81002044677734,"1,073,514"
88.18856811523438,34
99.16836547851562,Buenos Aires
99.91777801513672,Brazil
99.54497528076172,173.8
99.34026336669922,219.0
99.73963165283203,30
99.9021224975586,6
99.90941619873047,69
99.84815979003906,"3,300,154"
99.8842544555664,53
99.93571472167969,Brasilia
99.93083190917969,Colombia
99.91534423828125,43.8
96.89031982421875,59.7
99.86742401123047,33
99.96099090576172,5
98.7137222290039,71
99.86846923828125,"439,734"
99.94205474853516,100
99.86219787597656,Bogota
99.66820526123047,Australia & Oceania
99.8947525024414,32
99.71708679199219,40
99.74336242675781,25
99.73575592041016,10
99.9318618774414,75
99.81475830078125,"3,306,741"
99.83367919921875,10
99.93159484863281,Bangladesh
99.92921447753906,133.6
99.91905975341797,177.8
99.71154022216797,40
99.9012451171875,3
99.6653823852539,59
99.84833526611328,"55,598"
99.80838012695312,"2,403"
98.93748474121094,Dhaka
99.82127380371094,India
99.84761810302734,"1,049.5"
99.80631256103516,"1,363.0"
99.87309265136719,36
99.93196868896484,4
99.90565490722656,63
99.61524963378906,"1,269,340"
99.9361343383789,827
97.89100646972656,New Delhi
99.92306518554688,Pakistan
99.91031646728516,143.5
99.86112976074219,242.1
96.9320297241211,42
99.93669891357422,4
99.88394165039062,63
99.83201599121094,"307,375"
99.8151626586914,467
98.73064422607422,Islamabad
99.80435180664062,Indonesia
99.90617370605469,217.0
99.83836364746094,281.9
99.85450744628906,31
99.96914672851562,5
99.91803741455078,68
99.7763671875,"735,355"
99.93707275390625,295
99.64192199707031,Jakarta
99.95269775390625,Philippines
99.86216735839844,80.0
99.89604949951172,115.5
99.86167907714844,37
99.47522735595703,4
99.91667938232422,68
99.8434066772461,"115,83"
99.93331909179688,691
99.56334686279297,Manila
99.83385467529297,Vietnam
99.9217300415039,79.7
95.86235046386719,104.1
99.72786712646484,31
99.84484100341797,6
99.917236328125,68
99.83692169189453,"128,066"
99.92182159423828,622
98.54320526123047,Hanoi
99.90180969238281,China
99.7410888671875,"1,280.7"
99.8043441772461,"1,454.7"
99.87136840820312,23
99.90914154052734,7
99.25091552734375,71
99.80352783203125,"3,696,100"
99.9540023803711,347
99.66432189941406,Beijing
99.9504623413086,Japan
99.90582275390625,127.4
86.89971923828125,121.1
99.88711547851562,14
72.67951202392578,18
99.88092041015625,81
99.8079833984375,"145,869"
99.94912719726562,873
96.63713073730469,Tokyo
98.06587982177734,United Kingdom
99.93518829345703,60.2
99.89041900634766,64.8
99.75467681884766,19
99.91768646240234,16
99.87528228759766,78
99.8161849975586,"94,548"
99.94175720214844,637
98.96012878417969,London
99.93894958496094,France
99.80205535888672,59.5
99.90731811523438,64.2
99.89692687988281,19
99.93356323242188,16
99.8990707397461,79
99.81575775146484,"212,934"
99.95592498779297,279
99.77184295654297,Paris
99.9561996459961,Germany
99.87815856933594,82.4
99.7484359741211,78.1
98.21214294433594,16
99.9265365600586,16
99.9068832397461,78
99.85518646240234,"137,83"
99.95134735107422,598
99.87060546875,Berlin
99.9569091796875,Russia
99.91783142089844,143.5
99.87057495117188,129.1
99.80326843261719,18
99.7889633178711,13
99.92572021484375,65
99.75129699707031,"6,592,819"
99.8622817993164,22
98.0171890258789,Moscow
99.15724182128906,Italy
99.8666000366211,58.1
99.8843002319336,57.5
95.81443786621094,14
99.88796997070312,19
99.87285614013672,80
99.8170166015625,"116,32"
99.95126342773438,499
99.39338684082031,Rome
99.32485961914062,Demographic
99.16590118408203,data
98.92034912109375,and
99.03682708740234,estimates
98.55375671386719,"Area,"
99.6091079711914,"Density,"
99.60478210449219,Capital
98.81010437011719,City
99.74152374267578,Percent
98.36750793457031,of
99.89154052734375,Population
98.82164764404297,of
98.71096801757812,Pop.
98.13446807861328,per
99.70614624023438,at
99.813720703125,Birth
99.71674346923828,Area
98.80924224853516,of
99.73399353027344,Countries
97.75885772705078,(square
98.22733306884766,miles)
99.81753540039062,Capital
99.18954467773438,City
95.11820983886719,MORE
99.95481872558594,DEVELOPED
99.82402038574219,LESS
99.9620361328125,DEVELOPED
99.60478210449219,Addis
99.10956573486328,Ababa
99.92019653320312,"Congo,"
99.70604705810547,Dem.
99.73825073242188,Rep.
99.54718017578125,of
99.8026123046875,South
99.76512908935547,Africa
99.75453186035156,United
99.81246948242188,States
99.76893615722656,"Washington,"
98.76399230957031,DC
99.02783966064453,Mexico
99.24819946289062,City
98.83710479736328,Buenos
99.49962615966797,Aires
99.81309509277344,Australia
99.37279510498047,&
99.8187255859375,Oceania
97.18367767333984,New
98.59833526611328,Delhi
99.68477630615234,United
96.44698333740234,Kingdom
