confidence,text
99.67990112304688,"DOC,"
99.65321350097656,Only
99.2087631225586,"RTF,"
99.73892211914062,TXT
97.67298889160156,All
87.6136474609375,save
99.30990600585938,"PDF,"
99.59284973144531,"XLS,"
99.78321838378906,"DBF,"
99.74114990234375,"CSV,"
99.85932922363281,and
99.7846908569336,TXT
99.82868194580078,formats
99.89898681640625,Export
99.5623550415039,via
99.68546295166016,ODMA
99.60404968261719,OCR
99.50764465332031,Wizard
93.38873291015625,Built-in
99.32511138916016,editor
99.72541046142578,Network
99.79845428466797,installation
99.82574462890625,Distributed
99.95548248291016,document
99.9048843383789,processing
99.82781219482422,over
99.15298461914062,a
99.78919219970703,network
99.86427307128906,Control
99.6920394897461,of
99.84473419189453,licences
99.69479370117188,run
99.8243408203125,simultaneously
99.81124877929688,Professional
99.9296875,features
99.91189575195312,Background
99.92982482910156,recognition
99.5416030883789,Batch
99.55516815185547,work
99.92900848388672,Multiprocessing
99.32357025146484,support
99.82963562011719,Correspondence
99.83493041992188,between
99.8700942993164,version
99.5915298461914,of
99.12156677246094,4.0
99.72489166259766,series
99.74356079101562,and
98.80826568603516,5.0
99.72413635253906,series
92.41854095458984,1
85.6205825805664,-
99.77616119384766,"English,"
99.70928192138672,Dutch
99.86211395263672,"(Standard,"
99.8135757446289,"Belgium),"
99.90782928466797,"Spanish,"
99.88306427001953,"Italian,"
99.9153060913086,German
98.90249633789062,"(Standard,"
99.79524230957031,New
99.76399230957031,"Spelling),"
99.85693359375,Portuguese
99.9153823852539,"(Standard,"
99.81829071044922,"Brazilian),"
99.90444946289062,"Russian,"
99.9068832397461,"Turkish,"
99.61998748779297,French.
